Player,Season,Mat,Inns,Batting Runs,SR,Ave,Country,Cum batting Ave,Cum battings Runs Total,Cum Inns Total,Cum SR,player_id,Overs,Bowling_Runs,Wkts,Econ,Cumulative Overs,Cumulative Wkts,Cumulative Runs,Cumulative Inns,Cumulative Econ,Dis,Ct,St,D/I
HA Jackson,2022,5,5.0,130.0,99.23,26.0,France,16.96,147.0,9.0,79.97,ee40679e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,0.7777777777777778
HA Jackson,2023,9,9.0,140.0,105.26,15.55,France,16.26,287.0,18.0,88.4,ee40679e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,4.0,1.1111111111111112
HA Jackson,2024,5,4.0,50.0,64.93,12.5,France,15.57,337.0,22.0,82.53,ee40679e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,4.0,0.9565217391304348
HA Varaiya,2007/08,2,1.0,5.0,62.5,5.0,Kenya,5.0,5.0,1.0,62.5,eeeebf82,6.0,48.0,1.0,8.0,6.0,1.0,48.0,2.0,24.0,1.0,1.0,0.0,0.5
HA Varaiya,2008,4,2.0,9.0,64.28,4.5,Kenya,4.67,14.0,3.0,63.39,eeeebf82,11.0,46.0,3.0,4.18,17.0,4.0,94.0,5.0,18.8,5.0,5.0,0.0,0.8333333333333334
HA Varaiya,2009/10,4,1.0,0.0,0.0,0.0,Kenya,3.5,14.0,4.0,42.26,eeeebf82,15.0,84.0,1.0,5.6,32.0,5.0,178.0,9.0,19.77777777777778,5.0,5.0,0.0,0.5
HA Varaiya,2011/12,4,2.0,3.0,33.33,1.5,Kenya,2.83,17.0,6.0,40.03,eeeebf82,10.2,73.0,3.0,7.06,42.2,8.0,251.0,13.0,19.307692307692307,6.0,6.0,0.0,0.42857142857142855
HA Varaiya,2012/13,2,1.0,0.0,0.0,0.0,Kenya,2.43,17.0,7.0,32.02,eeeebf82,8.0,45.0,3.0,5.62,50.2,11.0,296.0,15.0,19.733333333333334,8.0,8.0,0.0,0.5
HA Varaiya,2013,4,2.0,7.0,58.33,3.5,Kenya,2.67,24.0,9.0,36.41,eeeebf82,15.0,63.0,4.0,4.2,65.2,15.0,359.0,19.0,18.894736842105264,8.0,8.0,0.0,0.4
HA Varaiya,2013/14,5,3.0,27.0,71.05,27.0,Kenya,8.75,51.0,12.0,41.36,eeeebf82,12.0,102.0,3.0,8.5,77.2,18.0,461.0,24.0,19.208333333333332,12.0,12.0,0.0,0.48
HAM Shah,2019,9,8.0,172.0,102.38,21.5,Denmark,21.5,172.0,8.0,102.38,007113d7,10.0,86.0,5.0,8.6,10.0,5.0,86.0,4.0,21.5,6.0,6.0,0.0,0.8571428571428571
HAM Shah,2021,3,3.0,114.0,114.0,38.0,Denmark,26.0,286.0,11.0,108.19,007113d7,10.0,43.0,3.0,4.3,20.0,8.0,129.0,7.0,18.428571428571427,8.0,8.0,0.0,0.8
HAM Shah,2022,8,8.0,336.0,123.07,48.0,Denmark,35.26,622.0,19.0,113.15,007113d7,13.0,56.0,7.0,4.3,33.0,15.0,185.0,12.0,15.416666666666666,12.0,12.0,0.0,0.6666666666666666
HAM Shah,2023,6,6.0,123.0,110.81,20.5,Denmark,31.72,745.0,25.0,112.57,007113d7,9.5,63.0,6.0,6.4,42.5,21.0,248.0,15.0,16.533333333333335,15.0,15.0,0.0,0.625
HAM Shah,2024,6,6.0,281.0,145.59,46.83,Denmark,34.64,1026.0,31.0,119.17,007113d7,4.0,27.0,1.0,6.75,46.5,22.0,275.0,16.0,17.1875,17.0,17.0,0.0,0.5666666666666667
HB Dickson,2022,3,3.0,65.0,130.0,21.66,Cook Islands,21.66,65.0,3.0,130.0,e8c95491,2.3,37.0,0.0,14.8,2.3,0.0,37.0,1.0,37.0,0.0,0.0,0.0,0.0
HB Dickson,2024,6,6.0,208.0,155.22,41.6,Cook Islands,34.95,273.0,9.0,142.61,e8c95491,3.0,26.0,0.0,8.66,5.3,0.0,63.0,2.0,31.5,2.0,2.0,0.0,0.2222222222222222
HB Kayondo,2019,3,3.0,76.0,110.14,25.33,Uganda,25.33,76.0,3.0,110.14,d26858c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HB Kayondo,2021,1,1.0,28.0,96.55,28.0,Uganda,26.0,104.0,4.0,103.35,d26858c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HB Shipley,2022/23,2,1.0,1.0,100.0,1.0,New Zealand,1.0,1.0,1.0,100.0,5426de63,7.0,68.0,2.0,9.71,7.0,2.0,68.0,2.0,34.0,0.0,0.0,0.0,0.0
HB Shipley,2023,3,1.0,1.0,100.0,1.0,New Zealand,1.0,2.0,2.0,100.0,5426de63,6.0,73.0,0.0,12.16,13.0,2.0,141.0,4.0,35.25,0.0,0.0,0.0,0.0
HC Brook,2021/22,1,1.0,10.0,76.92,10.0,England,10.0,10.0,1.0,76.92,4ae1755b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HC Brook,2022,10,9.0,293.0,156.68,48.83,England,44.95,303.0,10.0,116.8,4ae1755b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.5454545454545454
HC Brook,2022/23,9,7.0,69.0,98.57,9.85,England,30.5,372.0,17.0,110.72,4ae1755b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.5
HC Brook,2023,4,4.0,122.0,154.43,40.66,England,32.43,494.0,21.0,121.65,4ae1755b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.5416666666666666
HC Brook,2023/24,5,5.0,50.0,185.18,16.66,England,29.4,544.0,26.0,134.36,4ae1755b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.6206896551724138
HC Brook,2024,10,6.0,163.0,150.92,54.33,England,34.07,707.0,32.0,137.12,4ae1755b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.6923076923076923
HC Overdijk,2018,1,0.0,0.0,0.0,0.0,Netherlands,0.0,0.0,0.0,0.0,2c01f21a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HC Overdijk,2019,3,1.0,13.0,185.71,13.0,Netherlands,13.0,13.0,1.0,92.86,2c01f21a,8.0,72.0,3.0,9.0,8.0,3.0,72.0,3.0,24.0,2.0,2.0,0.0,0.6666666666666666
HD Rutherford,2012/13,3,3.0,69.0,143.75,23.0,New Zealand,23.0,69.0,3.0,143.75,0605de92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333
HD Rutherford,2013,2,1.0,62.0,177.14,62.0,New Zealand,32.75,131.0,4.0,160.45,0605de92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2
HD Rutherford,2013/14,2,2.0,20.0,95.23,10.0,New Zealand,25.17,151.0,6.0,138.71,0605de92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14285714285714285
HD Rutherford,2019,1,1.0,0.0,0.0,0.0,New Zealand,21.57,151.0,7.0,104.03,0605de92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125
HDRL Thirimanne,2012,3,3.0,68.0,115.25,22.66,Sri Lanka,22.66,68.0,3.0,115.25,c5928dec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
HDRL Thirimanne,2012/13,10,6.0,52.0,120.93,10.4,Sri Lanka,14.49,120.0,9.0,118.09,c5928dec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.38461538461538464
HDRL Thirimanne,2013,3,2.0,23.0,85.18,11.5,Sri Lanka,13.94,143.0,11.0,107.12,c5928dec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.3125
HDRL Thirimanne,2013/14,5,4.0,94.0,117.5,31.33,Sri Lanka,18.58,237.0,15.0,109.72,c5928dec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.2857142857142857
HDRL Thirimanne,2014,1,1.0,40.0,125.0,40.0,Sri Lanka,19.92,277.0,16.0,112.77,c5928dec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.2727272727272727
HDRL Thirimanne,2015/16,4,4.0,14.0,53.84,3.5,Sri Lanka,16.63,291.0,20.0,102.95,c5928dec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.3076923076923077
HE van der Dussen,2018/19,7,7.0,253.0,133.15,36.14,South Africa,36.14,253.0,7.0,133.15,9948e262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.42857142857142855
HE van der Dussen,2019/20,8,7.0,153.0,129.66,25.5,South Africa,30.82,406.0,14.0,131.41,9948e262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.26666666666666666
HE van der Dussen,2020/21,3,3.0,136.0,152.8,136.0,South Africa,49.38,542.0,17.0,138.54,9948e262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.2222222222222222
HE van der Dussen,2021,11,9.0,214.0,130.48,30.57,South Africa,42.87,756.0,26.0,136.52,9948e262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.2413793103448276
HE van der Dussen,2021/22,5,5.0,177.0,116.44,59.0,South Africa,45.47,933.0,31.0,132.51,9948e262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.29411764705882354
HE van der Dussen,2022,7,6.0,111.0,113.26,22.2,South Africa,41.7,1044.0,37.0,129.3,9948e262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.34146341463414637
HE van der Dussen,2023/24,2,2.0,27.0,150.0,13.5,South Africa,40.25,1071.0,39.0,132.26,9948e262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.3488372093023256
HE van der Dussen,2024,5,5.0,120.0,116.5,24.0,South Africa,38.4,1191.0,44.0,130.29,9948e262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.375
HER Tyler,2018/19,2,1.0,6.0,66.66,6.0,Philippines,6.0,6.0,1.0,66.66,0ba9de33,6.0,48.0,0.0,8.0,6.0,0.0,48.0,2.0,24.0,0.0,0.0,0.0,0.0
HER Tyler,2021/22,5,5.0,40.0,72.72,8.0,Philippines,7.67,46.0,6.0,69.69,0ba9de33,13.0,150.0,3.0,11.53,19.0,3.0,198.0,6.0,33.0,0.0,0.0,0.0,0.0
HER Tyler,2023,2,2.0,0.0,0.0,0.0,Philippines,5.75,46.0,8.0,46.46,0ba9de33,8.0,73.0,3.0,9.12,27.0,6.0,271.0,8.0,33.875,0.0,0.0,0.0,0.0
HER Tyler,2023/24,6,6.0,156.0,185.71,26.0,Philippines,14.43,202.0,14.0,81.27,0ba9de33,20.1,154.0,5.0,7.63,47.1,11.0,425.0,14.0,30.357142857142858,0.0,0.0,0.0,0.0
HER Tyler,2024,7,5.0,12.0,34.28,2.4,Philippines,11.26,214.0,19.0,71.87,0ba9de33,0.0,0.0,0.0,0.0,47.1,11.0,425.0,14.0,30.357142857142858,3.0,2.0,1.0,0.13636363636363635
HF Gurney,2014,2,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,e412cb64,8.0,55.0,3.0,6.87,8.0,3.0,55.0,2.0,27.5,0.0,0.0,0.0,0.0
HG Kuhn,2009/10,1,1.0,5.0,125.0,5.0,South Africa,5.0,5.0,1.0,125.0,ede05b97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
HG Kuhn,2010/11,2,1.0,1.0,50.0,1.0,South Africa,3.0,6.0,2.0,87.5,ede05b97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333
HG Kuhn,2011/12,2,2.0,4.0,40.0,4.0,South Africa,3.5,10.0,4.0,71.67,ede05b97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.8
HG Kuhn,2016/17,2,2.0,39.0,150.0,19.5,South Africa,8.83,49.0,6.0,91.25,ede05b97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.7142857142857143
HG Munsey,2015,8,6.0,105.0,138.15,26.25,Scotland,26.25,105.0,6.0,138.15,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.6666666666666666
HG Munsey,2015/16,5,5.0,85.0,144.06,17.0,Scotland,22.05,190.0,11.0,141.11,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.36363636363636365
HG Munsey,2016/17,4,4.0,42.0,80.76,10.5,Scotland,18.97,232.0,15.0,120.99,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.3333333333333333
HG Munsey,2018,6,6.0,229.0,167.15,38.16,Scotland,24.45,461.0,21.0,132.53,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.23809523809523808
HG Munsey,2018/19,3,3.0,98.0,208.51,32.66,Scotland,25.48,559.0,24.0,147.73,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.2916666666666667
HG Munsey,2019,4,4.0,194.0,186.53,64.66,Scotland,31.07,753.0,28.0,154.19,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.2857142857142857
HG Munsey,2019/20,8,8.0,234.0,141.81,29.25,Scotland,30.67,987.0,36.0,152.42,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.3333333333333333
HG Munsey,2021,3,3.0,64.0,168.42,21.33,Scotland,29.95,1051.0,39.0,154.42,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.3333333333333333
HG Munsey,2021/22,10,10.0,219.0,115.26,21.9,Scotland,28.31,1270.0,49.0,150.07,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.3877551020408163
HG Munsey,2022,2,2.0,47.0,111.9,23.5,Scotland,28.12,1317.0,51.0,146.26,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.37254901960784315
HG Munsey,2022/23,3,3.0,121.0,114.15,60.5,Scotland,29.92,1438.0,54.0,143.34,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.37037037037037035
HG Munsey,2023,6,6.0,238.0,152.56,39.66,Scotland,30.89,1676.0,60.0,144.11,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.4
HG Munsey,2023/24,3,3.0,122.0,148.78,40.66,Scotland,31.36,1798.0,63.0,144.46,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.42857142857142855
HG Munsey,2024,9,9.0,280.0,149.73,35.0,Scotland,31.81,2078.0,72.0,144.84,ff014c34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.39436619718309857
HGV Vare,2022,7,6.0,37.0,88.09,6.16,Papua New Guinea,6.16,37.0,6.0,88.09,98299b67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.5714285714285714
HGV Vare,2023,1,1.0,0.0,0.0,0.0,Papua New Guinea,5.28,37.0,7.0,44.05,98299b67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.5
HGV Vare,2023/24,5,3.0,21.0,70.0,10.5,Papua New Guinea,6.85,58.0,10.0,52.7,98299b67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.46153846153846156
HH Dippenaar,2005/06,1,1.0,1.0,20.0,1.0,South Africa,1.0,1.0,1.0,20.0,98ecf62a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HH Gibbs,2005/06,3,3.0,65.0,151.16,21.66,South Africa,21.66,65.0,3.0,151.16,e1d1b294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333
HH Gibbs,2006/07,1,1.0,7.0,100.0,7.0,South Africa,18.0,72.0,4.0,125.58,e1d1b294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
HH Gibbs,2007/08,5,5.0,110.0,130.95,27.5,South Africa,23.28,182.0,9.0,127.37,e1d1b294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.2222222222222222
HH Gibbs,2008/09,5,5.0,63.0,126.0,12.6,South Africa,19.46,245.0,14.0,127.03,e1d1b294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.21428571428571427
HH Gibbs,2009,6,6.0,114.0,122.58,19.0,South Africa,19.32,359.0,20.0,126.14,e1d1b294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.15
HH Gibbs,2010,3,3.0,41.0,100.0,13.66,South Africa,18.59,400.0,23.0,121.78,e1d1b294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.34782608695652173
HH Pandya,2015/16,16,7.0,78.0,139.28,11.14,India,11.14,78.0,7.0,139.28,dbe50b21,44.3,360.0,15.0,8.08,44.3,15.0,360.0,16.0,22.5,10.0,10.0,0.0,0.625
HH Pandya,2016/17,3,3.0,22.0,115.78,7.33,India,10.0,100.0,10.0,127.53,dbe50b21,4.0,29.0,0.0,7.25,48.3,15.0,389.0,18.0,21.61111111111111,11.0,11.0,0.0,0.5789473684210527
HH Pandya,2017/18,11,8.0,88.0,129.41,14.66,India,12.07,188.0,18.0,128.16,dbe50b21,32.2,257.0,11.0,7.94,80.5,26.0,646.0,29.0,22.275862068965516,20.0,20.0,0.0,0.6666666666666666
HH Pandya,2018,5,4.0,83.0,244.11,20.75,India,13.65,271.0,22.0,157.15,dbe50b21,18.0,145.0,7.0,8.05,98.5,33.0,791.0,34.0,23.264705882352942,21.0,21.0,0.0,0.6
HH Pandya,2018/19,3,2.0,25.0,166.66,12.5,India,13.55,296.0,24.0,159.05,dbe50b21,12.0,131.0,3.0,10.91,110.5,36.0,922.0,37.0,24.91891891891892,23.0,23.0,0.0,0.6052631578947368
HH Pandya,2019/20,2,1.0,14.0,77.77,14.0,India,13.57,310.0,25.0,145.5,dbe50b21,6.0,54.0,2.0,9.0,116.5,38.0,976.0,39.0,25.025641025641026,23.0,23.0,0.0,0.575
HH Pandya,2020/21,8,7.0,164.0,147.74,32.8,India,17.78,474.0,32.0,145.82,dbe50b21,17.0,118.0,3.0,6.94,133.5,41.0,1094.0,44.0,24.863636363636363,30.0,30.0,0.0,0.625
HH Pandya,2021,1,1.0,10.0,83.33,10.0,India,17.54,484.0,33.0,138.01,dbe50b21,2.0,17.0,1.0,8.5,135.5,42.0,1111.0,45.0,24.68888888888889,30.0,30.0,0.0,0.6122448979591837
HH Pandya,2021/22,5,3.0,69.0,153.33,34.5,India,18.95,553.0,36.0,139.71,dbe50b21,4.0,40.0,0.0,10.0,139.5,42.0,1151.0,47.0,24.48936170212766,34.0,34.0,0.0,0.6296296296296297
HH Pandya,2022,19,18.0,436.0,151.38,36.33,India,24.75,989.0,54.0,140.88,dbe50b21,46.0,398.0,12.0,8.65,185.5,54.0,1549.0,64.0,24.203125,38.0,38.0,0.0,0.5277777777777778
HH Pandya,2022/23,14,13.0,282.0,123.68,25.63,India,24.92,1271.0,67.0,139.32,dbe50b21,38.0,275.0,15.0,7.23,223.5,69.0,1824.0,76.0,24.0,44.0,44.0,0.0,0.5116279069767442
HH Pandya,2023,5,4.0,77.0,110.0,25.66,India,24.96,1348.0,71.0,136.87,dbe50b21,15.0,126.0,4.0,8.4,238.5,73.0,1950.0,81.0,24.074074074074073,45.0,45.0,0.0,0.4945054945054945
HH Pandya,2024,10,8.0,175.0,153.5,43.75,India,26.86,1523.0,79.0,138.15,dbe50b21,31.0,255.0,13.0,8.22,269.5,86.0,2205.0,91.0,24.23076923076923,47.0,47.0,0.0,0.46534653465346537
HH Pandya,2024/25,3,3.0,118.0,222.64,59.0,India,28.04,1641.0,82.0,144.19,dbe50b21,7.0,58.0,1.0,8.28,276.5,87.0,2263.0,93.0,24.333333333333332,52.0,52.0,0.0,0.5
HJ Jordaan,2019,4,4.0,94.0,87.85,31.33,Thailand,31.33,94.0,4.0,87.85,b8f10b60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJ Jordaan,2019/20,4,4.0,72.0,69.9,18.0,Thailand,24.67,166.0,8.0,78.88,b8f10b60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125
HJ Manenti,2022,5,3.0,17.0,113.33,5.66,Italy,5.66,17.0,3.0,113.33,0e56c514,19.0,92.0,9.0,4.84,19.0,9.0,92.0,5.0,18.4,3.0,3.0,0.0,0.6
HJ Manenti,2023,5,5.0,79.0,123.43,15.8,Italy,12.0,96.0,8.0,118.38,0e56c514,19.3,157.0,10.0,8.05,38.3,19.0,249.0,10.0,24.9,5.0,5.0,0.0,0.5
HJ Manenti,2024,5,4.0,141.0,119.49,35.25,Italy,19.75,237.0,12.0,118.75,0e56c514,15.0,70.0,7.0,4.66,53.3,26.0,319.0,15.0,21.266666666666666,9.0,9.0,0.0,0.6
HJ Patel,2022/23,2,2.0,25.0,100.0,12.5,Panama,12.5,25.0,2.0,100.0,2e3c45d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
HJC Mol,2008,4,1.0,0.0,0.0,0.0,Netherlands,0.0,0.0,1.0,0.0,e33616eb,1.3,12.0,0.0,8.0,1.3,0.0,12.0,1.0,12.0,1.0,1.0,0.0,0.3333333333333333
HJH Marshall,2004/05,1,1.0,8.0,114.28,8.0,New Zealand,8.0,8.0,1.0,114.28,70542bef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJH Marshall,2005/06,2,2.0,4.0,57.14,2.0,New Zealand,4.0,12.0,3.0,85.71,70542bef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333
HK Bennett,2019/20,5,1.0,1.0,50.0,1.0,New Zealand,1.0,1.0,1.0,50.0,94238673,19.0,181.0,6.0,9.52,19.0,6.0,181.0,5.0,36.2,0.0,0.0,0.0,0.0
HK Bennett,2020/21,4,0.0,0.0,0.0,0.0,New Zealand,1.0,1.0,1.0,25.0,94238673,9.5,101.0,3.0,10.27,28.5,9.0,282.0,9.0,31.333333333333332,0.0,0.0,0.0,0.0
HK Bennett,2021,2,1.0,0.0,0.0,0.0,New Zealand,0.5,1.0,2.0,16.67,94238673,7.0,49.0,1.0,7.0,35.5,10.0,331.0,11.0,30.09090909090909,0.0,0.0,0.0,0.0
HL Harji,2021/22,2,1.0,0.0,0.0,0.0,Seychelles,0.0,0.0,1.0,0.0,29663fda,8.0,53.0,4.0,6.62,8.0,4.0,53.0,2.0,26.5,0.0,0.0,0.0,0.0
HL Harji,2022/23,2,2.0,1.0,14.28,0.5,Seychelles,0.33,1.0,3.0,7.14,29663fda,2.0,11.0,0.0,5.5,10.0,4.0,64.0,4.0,16.0,0.0,0.0,0.0,0.0
HL Harji,2024/25,4,3.0,18.0,100.0,6.0,Seychelles,3.17,19.0,6.0,38.09,29663fda,13.0,114.0,1.0,8.76,23.0,5.0,178.0,8.0,22.25,0.0,0.0,0.0,0.0
HM Amla,2008/09,2,2.0,52.0,104.0,26.0,South Africa,26.0,52.0,2.0,104.0,e798611a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HM Amla,2010/11,1,1.0,1.0,33.33,1.0,South Africa,17.67,53.0,3.0,68.66,e798611a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HM Amla,2011/12,5,5.0,62.0,119.23,12.4,South Africa,14.38,115.0,8.0,85.52,e798611a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.375
HM Amla,2012,2,2.0,83.0,145.61,83.0,South Africa,28.1,198.0,10.0,100.54,e798611a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.4
HM Amla,2012/13,5,5.0,71.0,109.23,17.75,South Africa,24.65,269.0,15.0,102.28,e798611a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.26666666666666666
HM Amla,2013/14,11,11.0,331.0,125.85,30.09,South Africa,26.95,600.0,26.0,106.21,e798611a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.34615384615384615
HM Amla,2015,2,2.0,62.0,114.81,31.0,South Africa,27.24,662.0,28.0,107.44,e798611a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.35714285714285715
HM Amla,2015/16,9,9.0,346.0,145.99,57.66,South Africa,34.64,1008.0,37.0,112.26,e798611a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.40540540540540543
HM Amla,2016/17,1,1.0,62.0,144.18,62.0,South Africa,35.36,1070.0,38.0,115.8,e798611a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.42105263157894735
HM Amla,2018,1,1.0,0.0,0.0,0.0,South Africa,34.45,1070.0,39.0,104.22,e798611a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.41025641025641024
HM Nicholls,2015/16,1,1.0,7.0,63.63,7.0,New Zealand,7.0,7.0,1.0,63.63,03521fd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HM Nicholls,2017/18,3,2.0,8.0,72.72,4.0,New Zealand,5.0,15.0,3.0,68.18,03521fd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HM Nicholls,2018/19,1,1.0,4.0,66.66,4.0,New Zealand,4.75,19.0,4.0,67.67,03521fd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
