Player,Season,Mat,Inns,Overs,Bowling_Runs,Wkts,Econ,Country,Cumulative Overs,Cumulative Wkts,Cumulative Runs,Cumulative Inns,Cumulative Econ,player_id
F Damiao Couana,2019/20,7,5.0,18.5,118.0,6.0,6.26,Mozambique,18.5,6.0,118.0,5.0,23.6,2c535f08
F Damiao Couana,2021/22,4,4.0,13.0,112.0,6.0,8.61,Mozambique,31.5,12.0,230.0,9.0,25.555555555555557,2c535f08
F Damiao Couana,2022,9,9.0,30.2,169.0,10.0,5.57,Mozambique,61.7,22.0,399.0,18.0,22.166666666666668,2c535f08
F Damiao Couana,2022/23,7,6.0,16.0,105.0,5.0,6.56,Mozambique,77.7,27.0,504.0,24.0,21.0,2c535f08
F Damiao Couana,2023,3,3.0,10.0,67.0,1.0,6.7,Mozambique,87.7,28.0,571.0,27.0,21.14814814814815,2c535f08
F Damiao Couana,2023/24,3,3.0,8.0,48.0,4.0,6.0,Mozambique,95.7,32.0,619.0,30.0,20.633333333333333,2c535f08
F Damiao Couana,2024/25,5,5.0,16.0,99.0,4.0,6.18,Mozambique,111.7,36.0,718.0,35.0,20.514285714285716,2c535f08
F Hand,2022,2,2.0,4.0,40.0,2.0,10.0,Ireland,4.0,2.0,40.0,2.0,20.0,e3fe4b49
F Hand,2022/23,8,7.0,11.2,116.0,2.0,10.23,Ireland,15.2,4.0,156.0,9.0,17.333333333333332,e3fe4b49
F Hand,2024,1,1.0,4.0,18.0,3.0,4.5,Ireland,19.2,7.0,174.0,10.0,17.4,e3fe4b49
F Hand,2024/25,2,2.0,5.0,73.0,0.0,14.6,Ireland,24.2,7.0,247.0,12.0,20.583333333333332,e3fe4b49
F Khaliq,2024,8,8.0,26.0,163.0,8.0,6.26,Belgium,26.0,8.0,163.0,8.0,20.375,c17dcc29
F Mutizwa,2011/12,3,0.0,0.0,0.0,0.0,0.0,Zimbabwe,0.0,0.0,0.0,0.0,0.0,d3e83eef
F Mutua,2023/24,6,5.0,13.1,78.0,8.0,5.92,Kenya,13.1,8.0,78.0,5.0,15.6,21b67523
F Mutua,2024,6,6.0,18.3,127.0,10.0,6.86,Kenya,31.4,18.0,205.0,11.0,18.636363636363637,21b67523
F Mutua,2024/25,5,5.0,8.0,50.0,3.0,6.25,Kenya,39.4,21.0,255.0,16.0,15.9375,21b67523
F Nsubuga,2019,3,3.0,8.0,46.0,2.0,5.75,Uganda,8.0,2.0,46.0,3.0,15.333333333333334,87e33d07
F Nsubuga,2019/20,3,3.0,12.0,73.0,2.0,6.08,Uganda,20.0,4.0,119.0,6.0,19.833333333333332,87e33d07
F Nsubuga,2021,2,2.0,4.0,43.0,0.0,10.75,Uganda,24.0,4.0,162.0,8.0,20.25,87e33d07
F Nsubuga,2021/22,12,12.0,48.0,161.0,15.0,3.35,Uganda,72.0,19.0,323.0,20.0,16.15,87e33d07
F Nsubuga,2022,12,12.0,39.0,218.0,9.0,5.58,Uganda,111.0,28.0,541.0,32.0,16.90625,87e33d07
F Nsubuga,2022/23,12,11.0,40.5,172.0,17.0,4.21,Uganda,151.5,45.0,713.0,43.0,16.58139534883721,87e33d07
F Nsubuga,2023,6,6.0,20.0,93.0,7.0,4.65,Uganda,171.5,52.0,806.0,49.0,16.448979591836736,87e33d07
F Nsubuga,2023/24,4,4.0,12.0,76.0,3.0,6.33,Uganda,183.5,55.0,882.0,53.0,16.641509433962263,87e33d07
F Nsubuga,2024,2,2.0,7.0,33.0,2.0,4.71,Uganda,190.5,57.0,915.0,55.0,16.636363636363637,87e33d07
F Stoman,2019/20,4,0.0,0.0,0.0,0.0,0.0,Portugal,0.0,0.0,0.0,0.0,0.0,69e53eb3
F Stoman,2022,5,0.0,0.0,0.0,0.0,0.0,Portugal,0.0,0.0,0.0,0.0,0.0,69e53eb3
F Stoman,2023,8,8.0,31.0,200.0,11.0,6.45,Portugal,31.0,11.0,200.0,8.0,25.0,69e53eb3
F Stoman,2024,4,4.0,9.0,85.0,0.0,9.44,Portugal,40.0,11.0,285.0,12.0,23.75,69e53eb3
F Suluoto,2022,6,0.0,0.0,0.0,0.0,0.0,Samoa,0.0,0.0,0.0,0.0,0.0,ae380321
F Suluoto,2024,6,1.0,1.0,16.0,0.0,16.0,Samoa,1.0,0.0,16.0,1.0,16.0,ae380321
F Thorpe,2022/23,2,0.0,0.0,0.0,0.0,0.0,Gambia,0.0,0.0,0.0,0.0,0.0,a7de8e39
F du Plessis,2012,2,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,3355b542
F du Plessis,2012/13,6,2.0,1.2,3.0,0.0,2.25,South Africa,1.2,0.0,3.0,2.0,1.5,3355b542
F du Plessis,2013,3,0.0,0.0,0.0,0.0,0.0,South Africa,1.2,0.0,3.0,2.0,1.5,3355b542
F du Plessis,2013/14,9,0.0,0.0,0.0,0.0,0.0,South Africa,1.2,0.0,3.0,2.0,1.5,3355b542
F du Plessis,2014/15,2,0.0,0.0,0.0,0.0,0.0,South Africa,1.2,0.0,3.0,2.0,1.5,3355b542
F du Plessis,2015,2,0.0,0.0,0.0,0.0,0.0,South Africa,1.2,0.0,3.0,2.0,1.5,3355b542
F du Plessis,2015/16,11,0.0,0.0,0.0,0.0,0.0,South Africa,1.2,0.0,3.0,2.0,1.5,3355b542
F du Plessis,2016/17,1,0.0,0.0,0.0,0.0,0.0,South Africa,1.2,0.0,3.0,2.0,1.5,3355b542
F du Plessis,2018/19,5,0.0,0.0,0.0,0.0,0.0,South Africa,1.2,0.0,3.0,2.0,1.5,3355b542
F du Plessis,2019/20,3,0.0,0.0,0.0,0.0,0.0,South Africa,1.2,0.0,3.0,2.0,1.5,3355b542
F du Plessis,2020/21,3,0.0,0.0,0.0,0.0,0.0,South Africa,1.2,0.0,3.0,2.0,1.5,3355b542
FA Allen,2018/19,9,9.0,28.0,196.0,8.0,7.0,West Indies,28.0,8.0,196.0,9.0,21.77777777777778,b52ffbbd
FA Allen,2019,1,1.0,3.0,18.0,1.0,6.0,West Indies,31.0,9.0,214.0,10.0,21.4,b52ffbbd
FA Allen,2019/20,3,1.0,4.0,24.0,2.0,6.0,West Indies,35.0,11.0,238.0,11.0,21.636363636363637,b52ffbbd
FA Allen,2020/21,6,5.0,12.0,95.0,3.0,7.91,West Indies,47.0,14.0,333.0,16.0,20.8125,b52ffbbd
FA Allen,2021,9,8.0,28.0,208.0,6.0,7.42,West Indies,75.0,20.0,541.0,24.0,22.541666666666668,b52ffbbd
FA Allen,2021/22,6,5.0,11.5,105.0,4.0,8.87,West Indies,86.5,24.0,646.0,29.0,22.275862068965516,b52ffbbd
FA Allen,2024,4,3.0,8.0,62.0,0.0,7.75,West Indies,94.5,24.0,708.0,32.0,22.125,b52ffbbd
FA Allen,2024/25,1,1.0,2.0,23.0,0.0,11.5,West Indies,96.5,24.0,731.0,33.0,22.151515151515152,b52ffbbd
FA Cossa,2019/20,6,5.0,14.0,110.0,2.0,7.85,Mozambique,14.0,2.0,110.0,5.0,22.0,3b52d247
FA Cossa,2021/22,4,3.0,9.0,77.0,2.0,8.55,Mozambique,23.0,4.0,187.0,8.0,23.375,3b52d247
FA Cossa,2022,9,9.0,31.0,163.0,11.0,5.25,Mozambique,54.0,15.0,350.0,17.0,20.58823529411765,3b52d247
FA Cossa,2022/23,7,7.0,24.0,143.0,7.0,5.95,Mozambique,78.0,22.0,493.0,24.0,20.541666666666668,3b52d247
FA Cossa,2023,3,2.0,3.1,24.0,0.0,7.57,Mozambique,81.1,22.0,517.0,26.0,19.884615384615383,3b52d247
FA Cossa,2023/24,3,3.0,12.0,58.0,1.0,4.83,Mozambique,93.1,23.0,575.0,29.0,19.82758620689655,3b52d247
FA Cossa,2024/25,5,4.0,11.0,85.0,3.0,7.72,Mozambique,104.1,26.0,660.0,33.0,20.0,3b52d247
FA Klokker,2021,3,0.0,0.0,0.0,0.0,0.0,Denmark,0.0,0.0,0.0,0.0,0.0,821a412e
FA Klokker,2021/22,3,0.0,0.0,0.0,0.0,0.0,Denmark,0.0,0.0,0.0,0.0,0.0,821a412e
FA Klokker,2022,7,0.0,0.0,0.0,0.0,0.0,Denmark,0.0,0.0,0.0,0.0,0.0,821a412e
FE Carava,2021/22,2,0.0,0.0,0.0,0.0,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,dc650363
FE Carava,2022,7,0.0,0.0,0.0,0.0,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,dc650363
FE Carava,2022/23,3,0.0,0.0,0.0,0.0,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,dc650363
FH Allen,2020/21,3,0.0,0.0,0.0,0.0,0.0,New Zealand,0.0,0.0,0.0,0.0,0.0,bf74b130
FH Allen,2021,3,0.0,0.0,0.0,0.0,0.0,New Zealand,0.0,0.0,0.0,0.0,0.0,bf74b130
FH Allen,2022,7,0.0,0.0,0.0,0.0,0.0,New Zealand,0.0,0.0,0.0,0.0,0.0,bf74b130
FH Allen,2022/23,15,0.0,0.0,0.0,0.0,0.0,New Zealand,0.0,0.0,0.0,0.0,0.0,bf74b130
FH Allen,2023,4,0.0,0.0,0.0,0.0,0.0,New Zealand,0.0,0.0,0.0,0.0,0.0,bf74b130
FH Allen,2023/24,11,0.0,0.0,0.0,0.0,0.0,New Zealand,0.0,0.0,0.0,0.0,0.0,bf74b130
FH Allen,2024,4,0.0,0.0,0.0,0.0,0.0,New Zealand,0.0,0.0,0.0,0.0,0.0,bf74b130
FH Edwards,2007/08,4,4.0,12.2,90.0,2.0,7.29,West Indies,12.2,2.0,90.0,4.0,22.5,a7c226e1
FH Edwards,2008,1,1.0,2.0,12.0,0.0,6.0,West Indies,14.2,2.0,102.0,5.0,20.4,a7c226e1
FH Edwards,2008/09,3,3.0,8.1,77.0,2.0,9.42,West Indies,22.299999999999997,4.0,179.0,8.0,22.375,a7c226e1
FH Edwards,2009,4,4.0,14.0,129.0,6.0,9.21,West Indies,36.3,10.0,308.0,12.0,25.666666666666668,a7c226e1
FH Edwards,2011,1,1.0,2.0,25.0,0.0,12.5,West Indies,38.3,10.0,333.0,13.0,25.615384615384617,a7c226e1
FH Edwards,2011/12,1,1.0,4.0,23.0,3.0,5.75,West Indies,42.3,13.0,356.0,14.0,25.428571428571427,a7c226e1
FH Edwards,2012,3,3.0,10.3,78.0,1.0,7.42,West Indies,52.599999999999994,14.0,434.0,17.0,25.529411764705884,a7c226e1
FH Edwards,2012/13,3,3.0,7.0,63.0,2.0,9.0,West Indies,59.599999999999994,16.0,497.0,20.0,24.85,a7c226e1
FH Edwards,2020/21,2,2.0,6.0,48.0,1.0,8.0,West Indies,65.6,17.0,545.0,22.0,24.772727272727273,a7c226e1
FH Edwards,2021,4,4.0,8.5,72.0,3.0,8.15,West Indies,74.1,20.0,617.0,26.0,23.73076923076923,a7c226e1
FJ Klaassen,2018,5,4.0,16.0,151.0,3.0,9.43,Netherlands,16.0,3.0,151.0,4.0,37.75,c042b412
FJ Klaassen,2018/19,3,3.0,12.0,95.0,6.0,7.91,Netherlands,28.0,9.0,246.0,7.0,35.142857142857146,c042b412
FJ Klaassen,2019,5,5.0,18.1,172.0,3.0,9.46,Netherlands,46.1,12.0,418.0,12.0,34.833333333333336,c042b412
FJ Klaassen,2019/20,8,8.0,23.0,163.0,8.0,7.08,Netherlands,69.1,20.0,581.0,20.0,29.05,c042b412
FJ Klaassen,2021/22,3,3.0,9.1,44.0,2.0,4.8,Netherlands,78.19999999999999,22.0,625.0,23.0,27.17391304347826,c042b412
FJ Klaassen,2022,5,5.0,18.4,122.0,10.0,6.53,Netherlands,96.6,32.0,747.0,28.0,26.678571428571427,c042b412
FJ Klaassen,2022/23,8,8.0,30.0,191.0,8.0,6.36,Netherlands,126.6,40.0,938.0,36.0,26.055555555555557,c042b412
FJ Klaassen,2023/24,2,2.0,7.0,70.0,3.0,10.0,Netherlands,133.6,43.0,1008.0,38.0,26.526315789473685,c042b412
FL Patel,2022/23,3,1.0,1.0,10.0,0.0,10.0,Panama,1.0,0.0,10.0,1.0,10.0,e205ce8b
FL Patel,2023/24,3,3.0,7.0,75.0,2.0,10.71,Panama,8.0,2.0,85.0,4.0,21.25,e205ce8b
FL Reifer,2009,1,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,17fbaab5
FN Walsh,2023,1,1.0,4.0,58.0,2.0,14.5,Philippines,4.0,2.0,58.0,1.0,58.0,da738783
Fahad Nawaz,2022/23,1,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,5d68fe4f
Fahad Tariq,2015/16,6,2.0,3.0,26.0,0.0,8.66,United Arab Emirates,3.0,0.0,26.0,2.0,13.0,29f0e3c3
Faheem Ashraf,2017/18,7,7.0,18.3,133.0,10.0,7.18,Pakistan,18.3,10.0,133.0,7.0,19.0,bd4ea627
Faheem Ashraf,2018,10,9.0,27.4,196.0,7.0,7.08,Pakistan,45.7,17.0,329.0,16.0,20.5625,bd4ea627
Faheem Ashraf,2018/19,8,8.0,22.0,154.0,7.0,7.0,Pakistan,67.7,24.0,483.0,24.0,20.125,bd4ea627
Faheem Ashraf,2019,1,1.0,3.2,43.0,0.0,12.9,Pakistan,70.9,24.0,526.0,25.0,21.04,bd4ea627
Faheem Ashraf,2019/20,1,1.0,3.0,31.0,0.0,10.33,Pakistan,73.9,24.0,557.0,26.0,21.423076923076923,bd4ea627
Faheem Ashraf,2020/21,8,8.0,26.2,204.0,6.0,7.74,Pakistan,100.10000000000001,30.0,761.0,34.0,22.38235294117647,bd4ea627
Faheem Ashraf,2021,7,7.0,19.0,142.0,5.0,7.47,Pakistan,119.10000000000001,35.0,903.0,41.0,22.024390243902438,bd4ea627
Faheem Ashraf,2022/23,1,0.0,0.0,0.0,0.0,0.0,Pakistan,119.10000000000001,35.0,903.0,41.0,22.024390243902438,bd4ea627
Faheem Ashraf,2023,5,5.0,8.2,78.0,1.0,9.36,Pakistan,127.30000000000001,36.0,981.0,46.0,21.32608695652174,bd4ea627
Faheem Nazir,2022,7,7.0,21.1,160.0,7.0,7.55,Switzerland,21.1,7.0,160.0,7.0,22.857142857142858,7e00711f
Faheem Nazir,2023,7,6.0,18.0,113.0,10.0,6.27,Switzerland,39.1,17.0,273.0,13.0,21.0,7e00711f
Faheem Nazir,2024,4,4.0,7.1,70.0,4.0,9.76,Switzerland,46.2,21.0,343.0,17.0,20.176470588235293,7e00711f
Faheem Nellancheri,2023,5,0.0,0.0,0.0,0.0,0.0,Finland,0.0,0.0,0.0,0.0,0.0,6513502f
Faheem Nellancheri,2024,8,0.0,0.0,0.0,0.0,0.0,Finland,0.0,0.0,0.0,0.0,0.0,6513502f
Faisal Javed,2018/19,5,0.0,0.0,0.0,0.0,0.0,Qatar,0.0,0.0,0.0,0.0,0.0,b0ef0346
Faisal Javed,2019,7,0.0,0.0,0.0,0.0,0.0,Qatar,0.0,0.0,0.0,0.0,0.0,b0ef0346
Faisal Javed,2019/20,3,0.0,0.0,0.0,0.0,0.0,Qatar,0.0,0.0,0.0,0.0,0.0,b0ef0346
Faisal Khan,2018/19,4,1.0,2.0,21.0,1.0,10.5,Saudi Arabia,2.0,1.0,21.0,1.0,21.0,a7553f15
Faisal Khan,2019/20,3,2.0,8.0,52.0,2.0,6.5,Saudi Arabia,10.0,3.0,73.0,3.0,24.333333333333332,a7553f15
Faisal Khan,2021/22,4,2.0,3.0,37.0,1.0,12.33,Saudi Arabia,13.0,4.0,110.0,5.0,22.0,a7553f15
Faisal Khan,2022/23,7,3.0,4.0,40.0,0.0,10.0,Saudi Arabia,17.0,4.0,150.0,8.0,18.75,a7553f15
Faisal Khan,2023,4,3.0,3.2,35.0,0.0,10.5,Saudi Arabia,20.2,4.0,185.0,11.0,16.818181818181817,a7553f15
Faisal Khan,2023/24,12,1.0,1.0,9.0,0.0,9.0,Saudi Arabia,21.2,4.0,194.0,12.0,16.166666666666668,a7553f15
Faisal Khan,2024,4,0.0,0.0,0.0,0.0,0.0,Saudi Arabia,21.2,4.0,194.0,12.0,16.166666666666668,a7553f15
Faisal Mehmood,2021,3,2.0,1.1,7.0,0.0,6.0,Belgium,1.1,0.0,7.0,2.0,3.5,509a84de
Faisal Mehmood,2023,2,0.0,0.0,0.0,0.0,0.0,Belgium,1.1,0.0,7.0,2.0,3.5,509a84de
Faisal Mubashir,2021/22,11,0.0,0.0,0.0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,ad5342dc
Faisal Mubashir,2023,9,0.0,0.0,0.0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,ad5342dc
Faisal Mubashir,2024,3,0.0,0.0,0.0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,ad5342dc
Faizan Asif,2013/14,3,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,8b89eb80
Faizan Asif,2015,3,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,8b89eb80
Faizan Mumtaz,2021,3,0.0,0.0,0.0,0.0,0.0,Norway,0.0,0.0,0.0,0.0,0.0,6d440f4b
Fakhar Zaman,2017,3,0.0,0.0,0.0,0.0,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,1777c020
Fakhar Zaman,2017/18,9,0.0,0.0,0.0,0.0,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,1777c020
Fakhar Zaman,2018,10,0.0,0.0,0.0,0.0,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,1777c020
Fakhar Zaman,2018/19,7,1.0,1.0,12.0,0.0,12.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhar Zaman,2019,1,0.0,0.0,0.0,0.0,0.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhar Zaman,2019/20,4,0.0,0.0,0.0,0.0,0.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhar Zaman,2020,3,0.0,0.0,0.0,0.0,0.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhar Zaman,2020/21,3,0.0,0.0,0.0,0.0,0.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhar Zaman,2021,13,0.0,0.0,0.0,0.0,0.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhar Zaman,2021/22,12,0.0,0.0,0.0,0.0,0.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhar Zaman,2022,6,0.0,0.0,0.0,0.0,0.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhar Zaman,2022/23,1,0.0,0.0,0.0,0.0,0.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhar Zaman,2023,4,0.0,0.0,0.0,0.0,0.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhar Zaman,2023/24,5,0.0,0.0,0.0,0.0,0.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhar Zaman,2024,11,0.0,0.0,0.0,0.0,0.0,Pakistan,1.0,0.0,12.0,1.0,12.0,1777c020
Fakhrul Mohon,2019/20,4,4.0,14.0,85.0,2.0,6.07,Portugal,14.0,2.0,85.0,4.0,21.25,33328ec7
Fakhrul Mohon,2022,4,4.0,9.0,80.0,1.0,8.88,Portugal,23.0,3.0,165.0,8.0,20.625,33328ec7
Fanyan Mughal,2023,20,20.0,63.3,468.0,18.0,7.37,Malta,63.3,18.0,468.0,20.0,23.4,e85bb4b3
Fanyan Mughal,2024,4,4.0,13.0,113.0,4.0,8.69,Malta,76.3,22.0,581.0,24.0,24.208333333333332,e85bb4b3
Fareed Ahmad,2016/17,7,7.0,26.0,193.0,11.0,7.42,Afghanistan,26.0,11.0,193.0,7.0,27.571428571428573,67b7bad4
Fareed Ahmad,2018,2,2.0,7.0,48.0,2.0,6.85,Afghanistan,33.0,13.0,241.0,9.0,26.77777777777778,67b7bad4
Fareed Ahmad,2018/19,2,2.0,7.0,79.0,1.0,11.28,Afghanistan,40.0,14.0,320.0,11.0,29.09090909090909,67b7bad4
Fareed Ahmad,2019,2,2.0,6.5,68.0,4.0,9.95,Afghanistan,46.5,18.0,388.0,13.0,29.846153846153847,67b7bad4
Fareed Ahmad,2019/20,1,1.0,1.0,17.0,0.0,17.0,Afghanistan,47.5,18.0,405.0,14.0,28.928571428571427,67b7bad4
Fareed Ahmad,2020/21,2,2.0,7.0,52.0,3.0,7.42,Afghanistan,54.5,21.0,457.0,16.0,28.5625,67b7bad4
Fareed Ahmad,2022,4,4.0,11.4,116.0,8.0,9.94,Afghanistan,65.9,29.0,573.0,20.0,28.65,67b7bad4
Fareed Ahmad,2022/23,4,4.0,9.0,91.0,2.0,10.11,Afghanistan,74.9,31.0,664.0,24.0,27.666666666666668,67b7bad4
Fareed Ahmad,2023,4,3.0,9.0,50.0,4.0,5.55,Afghanistan,83.9,35.0,714.0,27.0,26.444444444444443,67b7bad4
Fareed Ahmad,2023/24,2,2.0,6.0,50.0,4.0,8.33,Afghanistan,89.9,39.0,764.0,29.0,26.344827586206897,67b7bad4
Farhad Reza,2006/07,1,0.0,0.0,0.0,0.0,0.0,Bangladesh,0.0,0.0,0.0,0.0,0.0,4948a447
Farhad Reza,2007/08,6,5.0,15.0,165.0,4.0,11.0,Bangladesh,15.0,4.0,165.0,5.0,33.0,4948a447
Farhad Reza,2011/12,1,1.0,1.0,10.0,0.0,10.0,Bangladesh,16.0,4.0,175.0,6.0,29.166666666666668,4948a447
Farhad Reza,2013/14,5,5.0,10.0,86.0,2.0,8.6,Bangladesh,26.0,6.0,261.0,11.0,23.727272727272727,4948a447
Farhan Ahmed,2015/16,3,3.0,9.0,66.0,3.0,7.33,United Arab Emirates,9.0,3.0,66.0,3.0,22.0,927694f7
Fawad Ahmed,2013,2,2.0,8.0,68.0,3.0,8.5,Australia,8.0,3.0,68.0,2.0,34.0,22ae3041
Fawad Alam,2007/08,3,2.0,7.0,44.0,3.0,6.28,Pakistan,7.0,3.0,44.0,2.0,22.0,61f05b05
Fawad Alam,2008/09,3,3.0,7.0,36.0,5.0,5.14,Pakistan,14.0,8.0,80.0,5.0,16.0,61f05b05
Fawad Alam,2009,7,1.0,1.0,15.0,0.0,15.0,Pakistan,15.0,8.0,95.0,6.0,15.833333333333334,61f05b05
Fawad Alam,2009/10,5,0.0,0.0,0.0,0.0,0.0,Pakistan,15.0,8.0,95.0,6.0,15.833333333333334,61f05b05
Fawad Alam,2010,5,0.0,0.0,0.0,0.0,0.0,Pakistan,15.0,8.0,95.0,6.0,15.833333333333334,61f05b05
Fawad Alam,2010/11,1,0.0,0.0,0.0,0.0,0.0,Pakistan,15.0,8.0,95.0,6.0,15.833333333333334,61f05b05
Fayaz Khan,2021/22,6,4.0,12.0,87.0,3.0,7.25,Germany,12.0,3.0,87.0,4.0,21.75,373954ca
Fayaz Khan,2023,3,3.0,12.0,87.0,5.0,7.25,Germany,24.0,8.0,174.0,7.0,24.857142857142858,373954ca
Fayaz Khan,2024,4,4.0,11.0,90.0,7.0,8.18,Germany,35.0,15.0,264.0,11.0,24.0,373954ca
Fayaz Mohammad,2020,1,0.0,0.0,0.0,0.0,0.0,Bulgaria,0.0,0.0,0.0,0.0,0.0,67fedcb4
Fayaz Mohammad,2022,4,1.0,1.2,18.0,0.0,13.5,Bulgaria,1.2,0.0,18.0,1.0,18.0,67fedcb4
Fayyaz Ahmed,2015,1,1.0,3.0,29.0,1.0,9.66,United Arab Emirates,3.0,1.0,29.0,1.0,29.0,5a6bb1c7
Fayyaz Butt,2018/19,3,3.0,9.3,57.0,2.0,6.0,Oman,9.3,2.0,57.0,3.0,19.0,bd9fbd51
Fayyaz Butt,2019/20,11,11.0,34.0,256.0,8.0,7.52,Oman,43.3,10.0,313.0,14.0,22.357142857142858,bd9fbd51
Fayyaz Butt,2021/22,8,8.0,26.0,196.0,10.0,7.53,Oman,69.3,20.0,509.0,22.0,23.136363636363637,bd9fbd51
Fayyaz Butt,2022/23,1,1.0,2.0,29.0,0.0,14.5,Oman,71.3,20.0,538.0,23.0,23.391304347826086,bd9fbd51
Fayyaz Butt,2023,6,6.0,21.0,133.0,9.0,6.33,Oman,92.3,29.0,671.0,29.0,23.137931034482758,bd9fbd51
Fayyaz Butt,2023/24,4,4.0,15.0,132.0,4.0,8.8,Oman,107.3,33.0,803.0,33.0,24.333333333333332,bd9fbd51
Fayyaz Butt,2024,14,14.0,43.1,355.0,18.0,8.22,Oman,150.4,51.0,1158.0,47.0,24.638297872340427,bd9fbd51
Fazal Niazai,2019,1,1.0,1.0,13.0,0.0,13.0,Afghanistan,1.0,0.0,13.0,1.0,13.0,0dd86d5f
Fazalhaq Farooqi,2020/21,1,1.0,4.0,27.0,1.0,6.75,Afghanistan,4.0,1.0,27.0,1.0,27.0,e9c7f0d0
Fazalhaq Farooqi,2021/22,2,2.0,8.0,45.0,5.0,5.62,Afghanistan,12.0,6.0,72.0,3.0,24.0,e9c7f0d0
Fazalhaq Farooqi,2022,11,11.0,40.1,284.0,12.0,7.07,Afghanistan,52.1,18.0,356.0,14.0,25.428571428571427,e9c7f0d0
Fazalhaq Farooqi,2022/23,8,8.0,31.3,179.0,8.0,5.68,Afghanistan,83.4,26.0,535.0,22.0,24.318181818181817,e9c7f0d0
Fazalhaq Farooqi,2023,2,2.0,7.0,55.0,1.0,7.85,Afghanistan,90.4,27.0,590.0,24.0,24.583333333333332,e9c7f0d0
Fazalhaq Farooqi,2023/24,10,10.0,34.4,255.0,10.0,7.35,Afghanistan,124.80000000000001,37.0,845.0,34.0,24.852941176470587,e9c7f0d0
Fazalhaq Farooqi,2024,8,8.0,25.2,160.0,17.0,6.31,Afghanistan,150.0,54.0,1005.0,42.0,23.928571428571427,e9c7f0d0
Fazil Rahman,2023,6,6.0,21.5,158.0,13.0,7.23,Malta,21.5,13.0,158.0,6.0,26.333333333333332,d18b7f34
Festus Benn,2022,5,4.0,9.0,108.0,2.0,12.0,Bahamas,9.0,2.0,108.0,4.0,27.0,de6b3760
Festus Benn,2022/23,4,4.0,11.0,77.0,3.0,7.0,Bahamas,20.0,5.0,185.0,8.0,23.125,de6b3760
Fiaz Ahmed,2018/19,4,0.0,0.0,0.0,0.0,0.0,Bahrain,0.0,0.0,0.0,0.0,0.0,df1f2f29
Fiaz Ahmed,2019/20,4,0.0,0.0,0.0,0.0,0.0,Bahrain,0.0,0.0,0.0,0.0,0.0,df1f2f29
Fiaz Ahmed,2021/22,2,0.0,0.0,0.0,0.0,0.0,Bahrain,0.0,0.0,0.0,0.0,0.0,df1f2f29
Fiaz Ahmed,2023,2,0.0,0.0,0.0,0.0,0.0,Bahrain,0.0,0.0,0.0,0.0,0.0,df1f2f29
Fida Hussain,2019,2,0.0,0.0,0.0,0.0,0.0,Italy,0.0,0.0,0.0,0.0,0.0,0f85e75c
Firas Hussain,2024,7,4.0,6.0,61.0,2.0,10.16,Bulgaria,6.0,2.0,61.0,4.0,15.25,261d591a
Fitri Sham,2019,10,9.0,24.3,169.0,9.0,6.89,Malaysia,24.3,9.0,169.0,9.0,18.77777777777778,d2ec068c
Fitri Sham,2019/20,12,12.0,43.5,326.0,12.0,7.43,Malaysia,67.8,21.0,495.0,21.0,23.571428571428573,d2ec068c
Fitri Sham,2021,2,1.0,4.0,32.0,2.0,8.0,Malaysia,71.8,23.0,527.0,22.0,23.954545454545453,d2ec068c
Fitri Sham,2022,4,4.0,14.0,75.0,3.0,5.35,Malaysia,85.8,26.0,602.0,26.0,23.153846153846153,d2ec068c
Fitri Sham,2022/23,11,10.0,40.0,240.0,17.0,6.0,Malaysia,125.8,43.0,842.0,36.0,23.38888888888889,d2ec068c
